Name	Status	NCBI_TaxID	ICTV
Vibrio phage 1.249.B._10N.261.55.B9	NCBI_only	1881269	.
Salivirus TN-7E	NCBI_only	688466	.
Circoviridae PorkNW2/USA/2009	NCBI_only	942031	.
Pseudomonas virus PspYZU08	Both	2733662	2019.v1.359
Asian seabass Nervous Necrosis Virus	NCBI_only	1056515	.
Phlebovirus B79-02	NCBI_only	904720	.
Acanthocystis turfacea Chlorella virus up_8.1	NCBI_only	2749586	.
Ovine gammaherpesvirus 2	Both	10398	2019.v1.95
Tadarida brasiliensis polyomavirus 1	NCBI_only	1588048	.
Tadarida brasiliensis polyomavirus 2	NCBI_only	1588049	.
Leishmania aethiopica RNA virus	NCBI_only	1497019	.
Grapevine Algerian latent virus	Both	208084	2019.v1.4037
Spider associated cyclovirus 1	Both	2734329	2019.v1.2589
Caulobacter phage Cr10	NCBI_only	1745332	.
Cyanophage clone SS4705	NCBI_only	156813	.
Cyanophage clone SS4706	NCBI_only	156812	.
Cyanophage clone SS4707	NCBI_only	156811	.
Cyanophage clone SS4701	NCBI_only	156816	.
Cyanophage clone SS4702	NCBI_only	156815	.
Cyanophage clone SS4703	NCBI_only	156814	.
Huangpi virus	NCBI_only	1314972	.
Pestivirus sp.	NCBI_only	31657	.
Synechococcus virus ACG2014bSyn9311C4	ICTV_only	.	2019.v1.1049
East African cassava mosaic Zanzibar virus	Both	223275	2019.v1.2745
Thermus phage 2119	NCBI_only	1442384	.
Fig luteovirus associated RNA JJW-2008	NCBI_only	574297	.
Wuchang cockroach orthophasmavirus 1	Both	1980542	2019.v1.4699
Lagenaria mild mosaic virus	Both	717848	2019.v1.3652
Rhabdovirus M7173	NCBI_only	1094309	.
Salmonella phage SeTs-2	NCBI_only	2698913	.
Citrobacter phage vB_Cfr_Xman	NCBI_only	2777347	.
Fig latent virus 1	NCBI_only	641245	.
Mycobacterium phage Mosaic	NCBI_only	2099638	.
Gokushovirinae sp.	NCBI_only	2655021	.
Grapevine partitivirus	NCBI_only	1256786	.
Rhodococcus phage Krishelle	NCBI_only	2015829	.
Strepomyces virus Rima	Both	2560784	2019.v1.1936
Cyclovirus PKbeef22	NCBI_only	742965	.
Klebsiella phage vB_Kpn_P545	NCBI_only	2686283	.
Paramyxovirus YN12103/CHN/2012/PREDICT-EHA-156-12-AH-YLD011	NCBI_only	1688620	.
Escherichia phage PGN28	NCBI_only	2079321	.
Tortoise microvirus 93	NCBI_only	2583202	.
Klebsiella phage PhiKpNIH-2	NCBI_only	2689114	.
Pelagibacter virus HTVC011P	Both	2733960	2019.v1.500
Capybara virus 13_cap1_257	NCBI_only	2585040	.
Klebsiella phage PhiKpNIH-6	NCBI_only	2689112	.
Le Dantec ledantevirus	Both	1978540	2019.v1.4361
Dendrobium viroid	NCBI_only	2793718	.
Bacillus phage Maceta	NCBI_only	2282408	.
Scaptodrosophila deflexa sigmavirus	NCBI_only	1802947	.
Muxirum virus	NCBI_only	2741541	.
Crithidia otongatchiensis virus	NCBI_only	2022117	.
Vibrio phage pVco-5	NCBI_only	1965485	.
Anthoxanthum odoratum amalgavirus 1	NCBI_only	2065797	.
Anthoxanthum odoratum amalgavirus 2	NCBI_only	2065798	.
Lactococcus phage LP0604	NCBI_only	2027271	.
Vibrio phage 1.049.O._10N.286.54.B5	NCBI_only	2070715	.
Marine virus AFVG_250M927	NCBI_only	2694151	.
Marine virus AFVG_250M924	NCBI_only	2694148	.
Marine virus AFVG_250C01081	NCBI_only	2573866	.
Marine virus AFVG_250C01086	NCBI_only	2573869	.
Marine virus AFVG_250M923	NCBI_only	2694147	.
Marine virus AFVG_250C01084	NCBI_only	2573868	.
Marine virus AFVG_250M921	NCBI_only	2694145	.
Phasmatodean chu-related virus OKIAV1344	NCBI_only	2746346	.
Marine virus AFVG_250C01088	NCBI_only	2573870	.
Marine virus AFVG_250C01089	NCBI_only	2573871	.
Marine virus AFVG_250M928	NCBI_only	2694152	.
Marine virus AFVG_250M929	NCBI_only	2694153	.
Butyrivibrio phage Arian	NCBI_only	2724183	.
Staphylococcus virus G15	Both	1924732	2019.v1.720
Rodent Paramyxovirus Myo_gla/RMU10-712/GER/2010	NCBI_only	1112683	.
Marine virus AFVG_250N00064	NCBI_only	2574052	.
Mycobacterium phage Cain	NCBI_only	2015818	.
Marine virus AFVG_250N00065	NCBI_only	2574053	.
Marine virus AFVG_250C00975	NCBI_only	2573806	.
Marine virus AFVG_250C00977	NCBI_only	2573808	.
Marine virus AFVG_250C00976	NCBI_only	2573807	.
Marine virus AFVG_250C00970	NCBI_only	2573804	.
Marine virus AFVG_250C00973	NCBI_only	2573805	.
Phlebovirus sp. 84A	NCBI_only	1833934	.
Sweet potato leaf curl Uganda virus	NCBI_only	1513527	.
Marine virus AFVG_250N00067	NCBI_only	2574054	.
Marine virus AFVG_250C00979	NCBI_only	2573809	.
Cetacea gammaherpesvirus	NCBI_only	359947	.
Mycosphaerella partitivirus A	NCBI_only	2592788	.
Psammotettix alienus iflavirus 1	NCBI_only	2358449	.
Astrovirus swine/PoAstV11-2/Canada/2006	NCBI_only	942168	.
Belmont virus	NCBI_only	1819302	.
Boosepivirus A	ICTV_only	.	2019.v1.5121
Hantavirus Case Itapua	NCBI_only	497344	.
Murmansk microtuspox virus	Both	2734570	2019.v1.5984
Microbacterium phage Dewdrop	NCBI_only	2686090	.
Paramecium bursaria Chlorella virus CA4B	Both	240264	2019.v1.5914
Paramecium bursaria Chlorella virus CA4A	ICTV_only	.	2019.v1.5913
Enterobacteria phage L1	NCBI_only	268588	.
Sorex araneus adenovirus	NCBI_only	1819367	.
Proteus phage Vb_PmiP-P59	NCBI_only	2754975	.
Aphis citricidus picorna-like virus	NCBI_only	2788947	.
RV-Pufferfish	NCBI_only	72501	.
Plasmopara viticola lesion associated narnavirus 30	NCBI_only	2719515	.
Plasmopara viticola lesion associated narnavirus 31	NCBI_only	2719516	.
Plasmopara viticola lesion associated narnavirus 32	NCBI_only	2719517	.
Plasmopara viticola lesion associated narnavirus 33	NCBI_only	2719518	.
Plasmopara viticola lesion associated narnavirus 34	NCBI_only	2719519	.
Dasychira pudibunda nucleopolyhedrovirus	NCBI_only	1684825	.
Plasmopara viticola lesion associated narnavirus 36	NCBI_only	2719521	.
Plasmopara viticola lesion associated narnavirus 37	NCBI_only	2719522	.
Plasmopara viticola lesion associated narnavirus 38	NCBI_only	2719523	.
Mastadenovirus sp. CMR-5475	NCBI_only	2592022	.
Vibrio phage 1.025.O._10N.222.46.B6	NCBI_only	1881420	.
Marine virus AFVG_15N00008	NCBI_only	2573282	.
Gordonia phage BatStarr	NCBI_only	1887642	.
Rodent Paramyxovirus LR11-99	NCBI_only	1383927	.
Human adenovirus sp.	NCBI_only	1907210	.
Faba bean necrotic stunt alphasatellite	Both	1441773	2019.v1.6227
Gordonia phage MintFen	NCBI_only	2588491	.
Minto sawgrhavirus	Both	2734399	2019.v1.4402
Paramecium bursaria Chlorella virus SH6A	NCBI_only	240266	.
Cutibacterium phage P107C	NCBI_only	2686223	.
Cutibacterium phage P107A	NCBI_only	2686222	.
Nephila clavipes virus 3	NCBI_only	2108200	.
Marine virus AFVG_250C00029	NCBI_only	2573312	.
Pseudomonas virus NH4	Both	2560669	2019.v1.1089
Gordonia phage Buttrmlkdreams	NCBI_only	2762390	.
Marine virus AFVG_250C00021	NCBI_only	2573308	.
Marine virus AFVG_250C00027	NCBI_only	2573311	.
Cactus mild mottle virus	Both	229030	2019.v1.3583
Marine virus AFVG_250C00025	NCBI_only	2573309	.
Salmonella phage 3sent1	NCBI_only	2762670	.
Rodent Paramyxovirus Apo_fla/RMU10-751/GER/2010	NCBI_only	1112685	.
Bat parvovirus	NCBI_only	1514704	.
Escherichia phage Penshu1	NCBI_only	2591101	.
Fire ant associated circular virus 1	NCBI_only	2293280	.
Hantavirus strain H700306	NCBI_only	937784	.
Vibrio phage VP-1	NCBI_only	2234088	.
Pseudomonas phage KPP22M2	NCBI_only	1772252	.
Ivy ringspot-associated virus	NCBI_only	2731270	.
Bat associated circovirus 4	Both	2003309	2019.v1.2501
Lupinus mosaic virus	Both	573615	2019.v1.5492
Pseudomonas phage PaGz-1	NCBI_only	2419748	.
Brevibacterium phage AGM9	NCBI_only	2591426	.
Brevibacterium phage AGM8	NCBI_only	2591425	.
Gou virus	NCBI_only	1285463	.
Wuhan Mosquito Virus 9	NCBI_only	1608134	.
Wuhan Mosquito Virus 8	NCBI_only	1608133	.
Wuhan Mosquito Virus 7	NCBI_only	1608132	.
Wuhan Mosquito Virus 6	NCBI_only	1608131	.
Wuhan Mosquito Virus 5	NCBI_only	1608130	.
Wuhan Mosquito Virus 4	NCBI_only	1608129	.
Wuhan Mosquito Virus 3	NCBI_only	1608128	.
Pseudomonas phage U47	NCBI_only	2663180	.
Mycobacterium phage Slatt	NCBI_only	2725754	.
Brevibacterium phage AGM4	NCBI_only	2591421	.
Mycobacterium phage Cookies	NCBI_only	2502438	.
Coleopteran rhabdo-related virus OKIAV20	NCBI_only	2746287	.
Mycobacterium phage Henu3 PeY-2017	NCBI_only	2571241	.
Coleopteran rhabdo-related virus OKIAV29	NCBI_only	2746289	.
Coleopteran rhabdo-related virus OKIAV28	NCBI_only	2746288	.
Brevibacterium phage AGM3	NCBI_only	2591420	.
Brevibacterium phage AGM2	NCBI_only	2591419	.
Enterobacteria phage C1.2	NCBI_only	268587	.
Vibrio phage 1.187.O._10N.286.49.F1	NCBI_only	1881434	.
Escherichia phage anhysbys	NCBI_only	2696383	.
Chicken microvirus mg6_218	NCBI_only	2720920	.
Marine virus AFVG_250M221	NCBI_only	2693358	.
Marine virus AFVG_250M220	NCBI_only	2693357	.
Escherichia virus P88	Both	2734077	2019.v1.820
Streptomyces phage Janus	NCBI_only	2510525	.
Murray Valley encephalitis virus	Both	11079	2019.v1.3859
Marine virus AFVG_250M224	NCBI_only	2693361	.
Penicillium raistrickii chrysovirus 1	NCBI_only	2501275	.
Densovirus SC444	NCBI_only	1169634	.
Marine virus AFVG_250M226	NCBI_only	2693363	.
Carnivore protoparvovirus 1	Both	1511906	2019.v1.2470
Carnivore protoparvovirus 2	NCBI_only	2558331	.
Circovirus MAP type A	NCBI_only	1907080	.
Acinetobacter phage BS46	NCBI_only	2606591	.
BtMf-AlphaCoV/HuB2013-a	NCBI_only	1503287	.
Faustovirus D5b	NCBI_only	1633747	.
Faustovirus D5a	NCBI_only	1633746	.
Aeromonas phage Ah1	NCBI_only	2053701	.
Staphylococcus phage vB_SauP_phiAGO1.9	NCBI_only	2074139	.
Piliocolobus badius cytomegalovirus 2	NCBI_only	1379308	.
Piliocolobus badius cytomegalovirus 3	NCBI_only	1379684	.
Piliocolobus badius cytomegalovirus 1	NCBI_only	1379309	.
Pelagibacter phage PMP-MAVG-3	NCBI_only	2705349	.
Pelagibacter phage PMP-MAVG-2	NCBI_only	2705348	.
Pelagibacter phage PMP-MAVG-1	NCBI_only	2705347	.
Pelagibacter phage PMP-MAVG-7	NCBI_only	2705353	.
Pelagibacter phage PMP-MAVG-6	NCBI_only	2705352	.
Pelagibacter phage PMP-MAVG-5	NCBI_only	2705351	.
Pelagibacter phage PMP-MAVG-4	NCBI_only	2705350	.
Marine virus AFVG_250M213	NCBI_only	2693349	.
Pelagibacter phage PMP-MAVG-9	NCBI_only	2705355	.
Pelagibacter phage PMP-MAVG-8	NCBI_only	2705354	.
Japanese garlic virus	NCBI_only	37478	.
Lactococcus phage AV09	NCBI_only	2500817	.
Rusa timorensis gammaherpesvirus 1	NCBI_only	2716996	.
Lactococcus phage 28201	NCBI_only	1871678	.
Ferlavirus sp.	NCBI_only	2005442	.
Chilli leaf curl Multan virus-India [India/Guntur/2009]	NCBI_only	1000666	.
Passion fruit leaf curl virus	NCBI_only	2570215	.
Macaca fascicularis chapparvovirus	NCBI_only	2663234	.
Marine virus AFVG_250M519	NCBI_only	2693698	.
Elephas maximus gammaherpesvirus 1	NCBI_only	462297	.
Elephas maximus gammaherpesvirus 2	NCBI_only	1000651	.
Marine virus AFVG_250M517	NCBI_only	2693696	.
Stylosanthes mosaic-associated virus 1	NCBI_only	2749442	.
Marine virus AFVG_250M516	NCBI_only	2693695	.
Alphacoronavirus Eptesicus fuscus/Appalachian Ridge/P1-C264/IT/USA/2009	NCBI_only	931912	.
Magnaporthe oryzae narnavirus 2	NCBI_only	2749926	.
Gordonia phage Galadriel	NCBI_only	2591208	.
Hepevirus Mystacina/New Zealand/2013/3	NCBI_only	1638959	.
Novosphingobium phage N-AFCa0802-23	NCBI_only	458441	.
Novosphingobium phage N-AFCa0802-24	NCBI_only	458443	.
Macaca fascicularis polyomavirus 1	Both	1236398	2019.v1.2162
Banana bract mosaic virus	Both	45661	2019.v1.5420
Lindernia anagallis yellow vein virus	Both	300411	2019.v1.2781
Anthophila fabriciana granulovirus	NCBI_only	2282491	.
Bandicota indica cytomegalovirus 2	NCBI_only	431622	.
Acinetobacter phage Abraxas	NCBI_only	2736222	.
Bandicota indica cytomegalovirus 3	NCBI_only	431623	.
Gordonia phage Powerball	NCBI_only	2599847	.
Bandicota indica cytomegalovirus 4	NCBI_only	431624	.
Marine virus AFVG_250M510	NCBI_only	2693689	.
Mycobacterium phage FireRed	NCBI_only	2041531	.
Murri virus	NCBI_only	2689338	.
Rodent Paramyxovirus LR11-42	NCBI_only	1383969	.
Microbacterium phage McGalleon	NCBI_only	2590936	.
Rodent Paramyxovirus LR11-49	NCBI_only	1383971	.
Rodent Paramyxovirus LR11-48	NCBI_only	1383970	.
Marine virus AFVG_250M877	NCBI_only	2694095	.
Bat Paramyxovirus Eid_hel/ZFB11-60/Zambia/2011	NCBI_only	1400381	.
Pelagibacter phage HTVC105P	NCBI_only	2283018	.
Wuhan heteroptera virus 2	NCBI_only	1923702	.
Wuhan heteroptera virus 3	NCBI_only	1923703	.
Wuhan heteroptera virus 1	NCBI_only	1923701	.
Python nidovirus	NCBI_only	1526652	.
Staphylococcus phage phi879	NCBI_only	1955181	.
Kobus ellipsiprymnus gammaherpesvirus 1	NCBI_only	2716984	.
Kobus ellipsiprymnus gammaherpesvirus 2	NCBI_only	2716985	.
Soybean yellow shoot virus	NCBI_only	2233870	.
Kappapapillomavirus 1	Both	122291	2019.v1.2337
Kappapapillomavirus 2	Both	10623	2019.v1.2338
Streptococcus phage phi-SsuSC05017_rum	NCBI_only	2664403	.
Pseudomonas phage PaLz-1-45	NCBI_only	2698967	.
Podosphaera virus A	NCBI_only	2592794	.
Amaranthus mosaic potyvirus	NCBI_only	1141919	.
Agrotis ipsilon multiple nucleopolyhedrovirus	Both	208013	2019.v1.6321
Tomato leaf curl Philippines virus	Both	96054	2019.v1.3005
Vibrio phage 1.201.B._10N.286.55.F1	NCBI_only	1881261	.
Capybara microvirus Cap3_SP_383	NCBI_only	2585439	.
Conidiobolus non-segmented RNA virus 1	NCBI_only	2742942	.
Streptococcus phage 7A5	NCBI_only	2041496	.
Streptomyces phage Nerdos	NCBI_only	2510519	.
Mycobacterium phage Trouble	NCBI_only	1340825	.
Passiflora mosaic virus	NCBI_only	994385	.
Vernonia yellow vein virus	Both	367061	2019.v1.3059
Micromonas pusilla virus 39T	NCBI_only	1592778	.
Cotesia melanoscela bracovirus	Both	523799	2019.v1.6446
Citrobacter phage NS1	NCBI_only	2766968	.
Marine virus AFVG_250M1062	NCBI_only	2693085	.
Yellow-breasted capuchin simian foamy virus	Both	2170206	2019.v1.5888
Micromonas pusilla virus 03T	NCBI_only	1592766	.
Mycobacterium virus 244	Both	373403	2019.v1.1734
Dipteran orthomyxo-related virus OKIAV193	NCBI_only	2746274	.
Bacillus virus Palmer	Both	1921186	2019.v1.1278
Marine virus AFVG_25M42	NCBI_only	2694589	.
Nocardia phage NOC1	NCBI_only	1434748	.
Phage 33_17	NCBI_only	2718475	.
Macaca mulatta adenovirus 1	NCBI_only	1076308	.
Mycobacterium phage PhancyPhin	NCBI_only	1897438	.
Circoviridae 6 LDMD-2013	NCBI_only	1379710	.
Vibrio phage ICP1_2017_F_Mathbaria	NCBI_only	2653638	.
Microbulbifer phage MC1	NCBI_only	2586644	.
Escherichia phage VpaE1_ev108	NCBI_only	2695837	.
Marine virus AFVG_25M49	NCBI_only	2694666	.
Vibrio phage 1.148.O._10N.286.54.A10	NCBI_only	1881207	.
Human rhinovirus KR2063	NCBI_only	611738	.
Marine virus AFVG_250N00028	NCBI_only	2574031	.
Marine virus AFVG_250N00024	NCBI_only	2574030	.
Clinch circular virus 1	NCBI_only	2767031	.
Clinch circular virus 2	NCBI_only	2767032	.
Marine virus AFVG_250N00020	NCBI_only	2574027	.
Escherichia virus pro147	Both	2560458	2019.v1.804
Marine virus AFVG_250N00023	NCBI_only	2574029	.
Vibrio phage 1032	NCBI_only	641833	.
Coronavirus BtCoV/KCR289/Ano_geo/CRC/2010	NCBI_only	1269305	.
Mycobacterium phage Kahve	NCBI_only	2250360	.
Macaca silenus lymphocryptovirus 1	NCBI_only	212724	.
Mycobacterium phage Murphy	NCBI_only	1327939	.
Marine virus AFVG_250M1066	NCBI_only	2693089	.
Marine virus AFVG_250M21	NCBI_only	2693345	.
Meiothermus phage MMP17	NCBI_only	2483662	.
Bat coronavirus P.nat/Germany/D5.73/2007	NCBI_only	497945	.
Triniti virus	NCBI_only	2496585	.
Marine virus AFVG_250M27	NCBI_only	2693411	.
Marine virus AFVG_250N00793	NCBI_only	2574394	.
Marine virus AFVG_250N00790	NCBI_only	2574392	.
Marine virus AFVG_250N00791	NCBI_only	2574393	.
Streptomyces phage Dubu	NCBI_only	2591226	.
Escherichia virus N4	Both	10752	2019.v1.1220
Marine virus AFVG_250N00798	NCBI_only	2574395	.
Orthopoxvirus VPXV_CA85	NCBI_only	696873	.
Camel coronavirus HKU23	NCBI_only	1699096	.
Pseudomonas phage 15b	NCBI_only	1729938	.
Pine marten bocavirus	NCBI_only	1128072	.
Torque teno virus 14	Both	687353	2019.v1.6252
Torque teno virus 15	Both	687354	2019.v1.6253
Torque teno virus 16	Both	687355	2019.v1.6254
Torque teno virus 17	Both	687356	2019.v1.6255
Torque teno virus 10	Both	687349	2019.v1.6248
Torque teno virus 11	Both	687350	2019.v1.6249
Torque teno virus 12	Both	687351	2019.v1.6250
Torque teno virus 13	Both	687352	2019.v1.6251
Salmonella phage Sepoy	NCBI_only	2565517	.
Torque teno virus 18	Both	687357	2019.v1.6256
Fregata magnificens herpesvirus	NCBI_only	576892	.
Human rhinovirus NH4215	NCBI_only	537577	.
Staphylococcus phage S13'	NCBI_only	1010615	.
Streptomyces phage Celeste	NCBI_only	2024288	.
Bat polyomavirus 6	NCBI_only	1521021	.
Bat polyomavirus 5	NCBI_only	1521022	.
Pig stool associated circular ssDNA virus	NCBI_only	1249501	.
Streptococcus phage Javan226	NCBI_only	2548055	.
Streptococcus phage Javan227	NCBI_only	2548056	.
Streptococcus phage Javan224	NCBI_only	2548054	.
Streptococcus phage Javan220	NCBI_only	2548052	.
Glory lily mosaic virus	NCBI_only	483269	.
Malvastrum yellow mosaic Cameroon alphasatellite	Both	741733	2019.v1.6194
Gordonia phage Newt	NCBI_only	2591191	.
Common buzzard alphaherpesvirus	NCBI_only	690691	.
Plasmopara associated poty-like virus	NCBI_only	2716187	.
Arthrobacter phage BigMack	NCBI_only	2488953	.
Murine osteosarcoma virus	NCBI_only	11830	.
Escherichia virus mar001J1	Both	2734016	2019.v1.614
Human lung-associated vientovirus JB	NCBI_only	2571083	.
Helicobacter phage SwC520G	NCBI_only	1852686	.
Marine virus AFVG_25M507	NCBI_only	2694686	.
Marine virus AFVG_25M506	NCBI_only	2694685	.
Marine virus AFVG_25M505	NCBI_only	2694684	.
Luffa begomovirus	NCBI_only	333675	.
Marine virus AFVG_25M503	NCBI_only	2694682	.
Marine virus AFVG_25M502	NCBI_only	2694681	.
Marine virus AFVG_25M501	NCBI_only	2694680	.
Human lung-associated vientovirus JY	NCBI_only	2571084	.
Tilapia parvovirus	NCBI_only	2660749	.
Asclepias yellow vein virus	NCBI_only	2567871	.
Aeromonas phage phiAS5	NCBI_only	879630	.
Marine virus AFVG_25M508	NCBI_only	2694687	.
Providencia phage Redjac	NCBI_only	1235559	.
Bat Paramyxovirus Eid_hel/GH-M69a/GHA/2009	NCBI_only	1112637	.
Aino orthobunyavirus	Both	2560289	2019.v1.4598
Bat coronavirus Hipposideros/GhanaKwam/24/2008	NCBI_only	622714	.
Melolontha melolontha entomopoxvirus	ICTV_only	.	2019.v1.6027
Honeysuckle yellow vein Japan betasatellite	NCBI_only	435488	.
Escherichia phage vB_EcoP_SP5M	NCBI_only	2750853	.
Mycobacterium phage Tinciduntsolum	NCBI_only	2656609	.
Rocky Mountain Bat Coronavirus 11	NCBI_only	461304	.
Prymnesium parvum DNA virus BW1	NCBI_only	1962447	.
Cacao swollen shoot CE virus	Both	2056879	2019.v1.5687
Kilifi Virus	NCBI_only	1654355	.
Lactococcus phage 98202	NCBI_only	1868858	.
Lactococcus phage 98203	NCBI_only	1868859	.
Lactococcus phage 98201	NCBI_only	1871690	.
Lactococcus phage 98204	NCBI_only	1868860	.
Prochlorococcus T7-like virus 10G	NCBI_only	1332133	.
Spondweni virus	NCBI_only	64318	.
Salmonella phage ST160	NCBI_only	714583	.
Mycobacterium phage Phaded	NCBI_only	2686088	.
Mycobacterium virus Ramsey	Both	563123	2019.v1.1527
Propionibacterium virus P91	Both	1982260	2019.v1.1828
Mycobacterium phage Inca	NCBI_only	2283256	.
Wangarabell virus	NCBI_only	2485882	.
Escherichia phage A3	NCBI_only	2023138	.
Camel associated drosmacovirus 1	Both	2169876	2019.v1.2597
Marine virus AFVG_250N00987	NCBI_only	2574484	.
Helleborus net necrosis virus	Both	592206	2019.v1.3695
Lepus americanus faeces associated microvirus SHP1 6472	NCBI_only	2219217	.
Enterococcus phage phiEF17H	NCBI_only	2218497	.
Tomato latent virus	Both	1608257	2019.v1.2964
Chicken picornavirus UCC13	NCBI_only	1839669	.
Lujo mammarenavirus	Both	649188	2019.v1.4487
Phage TS2126	NCBI_only	272473	.
Tomato leaf curl Patna betasatellite	Both	575918	2019.v1.6563
Mycobacterium phage P28Green	NCBI_only	2686236	.
Chimpanzee papillomavirus	NCBI_only	203380	.
Dendranthema indicum cucumovirus	NCBI_only	2740127	.
Aeromonas phage AsSzw2	NCBI_only	2698916	.
Rheinheimera phage vB_RspM_barba_12-8I	NCBI_only	2743888	.
Morone saxatilis x Morone chrysops betanodavirus	NCBI_only	1246482	.
Coleopteran chu-related virus OKIAV127	NCBI_only	2746339	.
Arthrobacter phage Dino	NCBI_only	2015857	.
Densovirus SC4092	NCBI_only	1169633	.
Gordonia phage NancyRae	NCBI_only	2793698	.
Marine virus AFVG_250N00984	NCBI_only	2574482	.
Marine virus AFVG_25M34	NCBI_only	2694500	.
Marine virus AFVG_25M35	NCBI_only	2694511	.
Marine virus AFVG_25M36	NCBI_only	2694522	.
Marine virus AFVG_25M37	NCBI_only	2694533	.
Marine virus AFVG_25M30	NCBI_only	2694456	.
Marine virus AFVG_25M31	NCBI_only	2694467	.
Marine virus AFVG_25M32	NCBI_only	2694478	.
Marine virus AFVG_25M33	NCBI_only	2694489	.
Pelagibacter phage Lederberg EXVC029P	NCBI_only	2759213	.
Tunzelmann virus	NCBI_only	2707275	.
Tachyglossus aculeatus retrovirus	NCBI_only	99266	.
Marine virus AFVG_25M39	NCBI_only	2694555	.
Moran virus	NCBI_only	2600337	.
Serpulina phage VSH-1	NCBI_only	58620	.
Chlamydia virus CPAR39	Both	1986029	2019.v1.2142
Crucivirus-281	NCBI_only	2761260	.
Crucivirus-282	NCBI_only	2761261	.
Aeromonas virus pIS4A	Both	1982371	2019.v1.1940
Cotton leaf curl Multan alphasatellite	Both	1048668	2019.v1.6191
Klebsiella phage vB_KpnM_15-38_KLPPOU148	NCBI_only	2686208	.
Lauta virus	NCBI_only	2745637	.
Mycobacterium phage MA5	NCBI_only	2725640	.
Enterococcus virus LY0322	Both	2560427	2019.v1.1582
Serratia phage vB_SspS_OS31	NCBI_only	2769335	.
Persimmon waikavirus	NCBI_only	2590572	.
Mycobacterium phage Nhonho	NCBI_only	1675553	.
Escherichia virus mEp460_4F5	NCBI_only	2686058	.
Santabarbara arurhavirus	Both	2734372	2019.v1.4283
Hubei sclerotinia RNA virus 1	NCBI_only	2605950	.
Pigeon circovirus	Both	1414603	2019.v1.2523
Lakamha virus	NCBI_only	2609059	.
Guangxi chinese leopard gecko picornavirus	NCBI_only	2116185	.
Snake paramyxovirus	NCBI_only	659372	.
Rat stool-associated circular ssDNA virus Mu/10/1799	NCBI_only	1560378	.
Microbacterium phage Vanisius	NCBI_only	2653276	.
Streptococcus satellite phage Javan453	NCBI_only	2558710	.
Nanhai ghost shark astrovirus 1	NCBI_only	2116331	.
Nanhai ghost shark astrovirus 2	NCBI_only	2116332	.
